budget,original_language,popularity,revenue,runtime,title,vote_average,vote_count,profit,profit_margin,hit_or_flop
90000000,en,52.995628,237202299,118.0,Gone in Sixty Seconds,6.1,1485,147202299,163.55811,Flop
103000000,en,95.301296,457640427,155.0,Gladiator,7.9,5439,354640427,344.3110941747573,Hit
102000000,en,65.948959,358372926,145.0,Minority Report,7.1,2608,256372926,251.34600588235293,Hit
100000000,en,132.397737,876688482,161.0,Harry Potter and the Chamber of Secrets,7.4,5815,776688482,776.6884819999999,Hit
150000000,en,88.935165,599045960,144.0,Casino Royale,7.3,3855,449045960,299.3639733333334,Hit
100000000,en,51.188633,362211740,119.0,Planet of the Apes,5.6,1243,262211740,262.21174,Flop
100000000,en,101.74155,520000000,137.0,Terminator 2: Judgment Day,7.7,4185,420000000,420.0,Hit
80000000,en,33.691694,214104620,140.0,Public Enemies,6.5,1344,134104620,167.630775,Flop
100000000,en,42.361215,266465037,157.0,American Gangster,7.4,1502,166465037,166.465037,Hit
115000000,en,38.729418,378882411,141.0,True Lies,6.8,1116,263882411,229.46296608695653,Flop
100000000,en,40.597856,150166126,106.0,The Taking of Pelham 1 2 3,6.2,954,50166126,50.166126,Flop
100000000,en,32.389353,310650585,98.0,Little Fockers,5.4,1060,210650585,210.650585,Flop
100000000,en,24.399642,170432927,107.0,The Other Guys,6.1,1383,70432927,70.432927,Flop
100000000,en,24.507987,242295562,115.0,Eraser,5.6,543,142295562,142.295562,Flop
100000000,en,82.121691,425368238,165.0,Django Unchained,7.8,10099,325368238,325.36823799999996,Hit
100000000,en,46.727941,100138851,91.0,The Hunchback of Notre Dame,6.8,1129,138851,0.138851,Flop
100000000,en,51.113717,169327687,78.0,The Emperor's New Groove,7.2,1490,69327687,69.327687,Hit
100000000,en,53.732892,312573423,103.0,The Expendables 2,6.1,2896,212573423,212.573423,Flop
100000000,en,58.849256,347451894,131.0,National Treasure,6.4,1926,247451894,247.45189399999998,Flop
100000000,en,30.863434,249288105,104.0,Eragon,4.9,967,149288105,149.288105,Flop
100000000,en,31.586215,100086793,101.0,Where the Wild Things Are,6.4,572,86793,0.08679300000000001,Flop
100000000,en,36.711378,268426634,102.0,Epic,6.4,1121,168426634,168.426634,Flop
100000000,en,41.426678,278731369,103.0,The Tourist,6.0,1699,178731369,178.731369,Flop
100000000,en,20.652943,211989043,121.0,End of Days,5.5,482,111989043,111.98904300000001,Flop
100000000,en,52.792678,170877916,143.0,Blood Diamond,7.3,2281,70877916,70.877916,Hit
100000000,en,95.007934,392000694,180.0,The Wolf of Wall Street,7.9,6571,292000694,292.000694,Hit
100000000,en,48.205606,336529144,121.0,Batman Forever,5.2,1498,236529144,236.529144,Flop
105000000,en,58.782359,121214377,129.0,Starship Troopers,6.7,1560,16214377,15.44226380952381,Flop
102000000,en,73.872343,130482868,172.0,Cloud Atlas,6.6,2977,28482868,27.924380392156863,Flop
80000000,en,37.321848,140073390,97.0,Legend of the Guardians: The Owls of Ga'Hoole,6.5,703,60073390,75.0917375,Flop
100000000,en,32.271938,82102379,104.0,Catwoman,4.2,808,-17897621,-17.897621,Flop
100000000,en,76.842247,243400000,99.0,Hercules,5.6,1680,143400000,143.4,Flop
140000000,en,38.924136,109578115,95.0,Treasure Planet,7.2,948,-30421885,-21.72991785714286,Hit
100000000,en,19.38841,68688831,102.0,Land of the Lost,5.3,381,-31311169,-31.311169,Flop
90000000,en,61.025639,206172544,127.0,The Expendables 3,6.1,1795,116172544,129.08060444444445,Flop
105000000,en,33.507289,133718711,114.0,Point Break,5.5,783,28718711,27.351153333333333,Flop
100000000,en,50.767332,93820758,122.0,In the Heart of the Sea,6.5,1276,-6179242,-6.179242,Flop
100000000,en,12.092241,7103973,95.0,The Adventures of Pluto Nash,4.4,142,-92896027,-92.896027,Flop
100000000,en,30.254021,94882889,115.0,Green Zone,6.4,717,-5117111,-5.1171109999999995,Flop
99000000,en,34.308098,246233113,88.0,The Peanuts Movie,6.5,604,147233113,148.72031616161615,Flop
10000000,en,3.091077,13835130,110.0,The Spanish Prisoner,7.1,73,3835130,38.3513,Hit
98000000,en,41.862983,433013274,130.0,The Mummy Returns,6.0,2206,335013274,341.85027959183674,Flop
100000000,en,46.160048,193772504,167.0,Gangs of New York,7.1,1910,93772504,93.772504,Hit
94000000,zh,12.516546,95311434,145.0,The Flowers of War,7.1,187,1311434,1.3951425531914894,Hit
85000000,en,23.230851,149044513,85.0,Surf's Up,5.9,601,64044513,75.34648588235294,Flop
90000000,en,19.224754,102000000,93.0,The Stepford Wives,5.4,334,12000000,13.333333333333334,Flop
92000000,en,44.455166,172989651,144.0,Black Hawk Down,7.2,1811,80989651,88.03222934782609,Hit
90000000,en,109.528572,263920180,126.0,The Fifth Element,7.3,3885,173920180,193.24464444444445,Hit
100000000,en,18.325897,288347692,146.0,Sex and the City 2,5.4,426,188347692,188.34769200000002,Flop
95000000,en,37.054554,76432727,89.0,The Road to El Dorado,7.0,858,-18567273,-19.544497894736843,Hit
95000000,en,65.229868,877244782,88.0,Ice Age: Continental Drift,6.2,2672,782244782,823.4155599999999,Flop
95000000,en,101.187052,543514353,105.0,Cinderella,6.7,2374,448514353,472.1203715789474,Flop
65000000,en,29.257137,93525586,136.0,The Lovely Bones,6.6,1065,28525586,43.88551692307692,Flop
94000000,en,85.688789,940335536,100.0,Finding Nemo,7.6,6122,846335536,900.3569531914893,Hit
94000000,en,123.630332,1118888979,201.0,The Lord of the Rings: The Return of the King,8.1,8064,1024888979,1090.3074244680852,Hit
79000000,en,106.914973,926287400,179.0,The Lord of the Rings: The Two Towers,8.0,7487,847287400,1072.5156962025317,Hit
95000000,en,63.628459,114178613,102.0,Seventh Son,5.2,957,19178613,20.188013684210524,Flop
115000000,en,41.498631,274703340,100.0,Lara Croft: Tomb Raider,5.7,2192,159703340,138.8724695652174,Flop
100000000,en,58.991388,103039258,119.0,Transcendence,5.9,2295,3039258,3.039258,Flop
93000000,en,1.859364,368780809,92.0,Jurassic Park III,5.7,2077,275780809,296.53850430107525,Flop
93000000,en,138.433168,482860185,105.0,Rise of the Planet of the Apes,7.0,4347,389860185,419.20450000000005,Hit
90000000,en,21.436682,162839667,95.0,The Spiderwick Chronicles,6.3,572,72839667,80.93296333333333,Flop
92000000,en,65.402595,304654182,98.0,A Good Day to Die Hard,5.2,3493,212654182,231.14585,Flop
145000000,en,10.660441,25819961,137.0,The Alamo,5.8,106,-119180039,-82.19313034482758,Flop
92000000,en,77.817571,631442092,115.0,The Incredibles,7.4,5152,539442092,586.3501,Hit
98000000,en,7.029308,10017322,119.0,Cutthroat Island,5.7,136,-87982678,-89.77824285714286,Flop
95000000,en,61.121717,226497209,118.0,Percy Jackson & the Olympians: The Lightning Thief,6.0,2010,131497209,138.4181147368421,Flop
90000000,en,104.121555,589390539,98.0,Men in Black,6.9,4412,499390539,554.8783766666667,Flop
90000000,en,73.575118,497366869,92.0,Toy Story 2,7.3,3806,407366869,452.6298544444445,Hit
100000000,en,37.698465,167805466,98.0,Unstoppable,6.3,1165,67805466,67.80546600000001,Flop
90000000,en,35.814765,347325802,90.0,Rush Hour 2,6.4,1054,257325802,285.91755777777774,Flop
100000000,en,15.835672,155464351,130.0,What Lies Beneath,6.3,488,55464351,55.464351,Flop
100000000,en,46.781182,242988466,90.0,Cloudy with a Chance of Meatballs,6.5,1747,142988466,142.988466,Flop
90000000,en,69.457898,886686817,94.0,Ice Age: Dawn of the Dinosaurs,6.5,2271,796686817,885.2075744444445,Flop
90000000,en,43.348022,188133322,114.0,The Secret Life of Walter Mitty,7.0,3144,98133322,109.03702444444446,Hit
92000000,en,40.20395,264105545,98.0,Charlie's Angels,5.6,1232,172105545,187.0712445652174,Flop
90000000,en,63.429157,289847354,151.0,The Departed,7.9,4339,199847354,222.05261555555555,Hit
90000000,en,67.427755,304320254,88.0,Mulan,7.6,2008,214320254,238.13361555555556,Hit
92000000,en,43.192048,188072649,107.0,Tropic Thunder,6.5,1667,96072649,104.42679239130435,Flop
90000000,en,47.651083,232617430,158.0,The Girl with the Dragon Tattoo,7.2,2434,142617430,158.4638111111111,Hit
90000000,en,51.881077,366101666,128.0,Die Hard: With a Vengeance,6.9,2066,276101666,306.77962888888885,Flop
90000000,en,57.834787,524028679,128.0,Sherlock Holmes,7.0,5766,434028679,482.2540877777778,Hit
100000000,en,29.608322,94061311,125.0,Ben-Hur,5.3,621,-5938689,-5.938689,Flop
120000000,en,51.548589,186053725,95.0,Atlantis: The Lost Empire,6.7,1224,66053725,55.04477083333333,Flop
75000000,en,38.832842,200276000,121.0,Valkyrie,6.7,1173,125276000,167.03466666666665,Flop
90000000,en,40.597344,201596308,113.0,You Don't Mess with the Zohan,5.5,1048,111596308,123.99589777777777,Flop
88000000,en,140.849495,243637091,105.0,Pixels,5.6,2513,155637091,176.8603306818182,Flop
100000000,en,34.035114,235926552,146.0,A.I. Artificial Intelligence,6.8,1974,135926552,135.926552,Flop
90000000,en,16.302378,182290266,99.0,The Haunted Mansion,5.2,466,92290266,102.54474,Flop
90000000,en,55.249434,171120329,150.0,Contact,7.2,1308,81120329,90.13369888888889,Hit
95000000,en,28.200874,190213455,112.0,Hollow Man,5.6,634,95213455,100.22468947368421,Flop
80000000,en,18.69984,162944923,128.0,The Interpreter,6.2,392,82944923,103.68115375,Flop
90000000,en,40.262261,174578751,106.0,Percy Jackson: Sea of Monsters,5.9,1648,84578751,93.97639,Flop
95000000,en,56.811056,156505388,117.0,Lara Croft Tomb Raider: The Cradle of Life,5.5,1418,61505388,64.74251368421052,Flop
90000000,en,51.535701,334901337,129.0,Now You See Me 2,6.7,3235,244901337,272.11259666666666,Flop
68000000,en,20.913852,118063304,116.0,The Saint,5.9,302,50063304,73.62250588235294,Flop
92000000,en,27.166757,143049560,126.0,Spy Game,6.8,579,51049560,55.488652173913046,Flop
90000000,en,16.058284,60874615,114.0,Mission to Mars,5.7,369,-29125385,-32.361538888888894,Flop
90000000,en,46.200042,484635760,96.0,Rio,6.5,2166,394635760,438.4841777777778,Flop
100000000,en,24.939295,93700000,131.0,Bicentennial Man,6.9,963,-6300000,-6.3,Flop
90000000,en,15.350451,140807547,107.0,The Devil's Own,5.9,290,50807547,56.45283,Flop
100000000,en,15.625949,35168966,138.0,K-19: The Widowmaker,6.1,264,-64831034,-64.831034,Flop
20000000,en,31.802807,79114085,129.0,Conan the Barbarian,6.6,650,59114085,295.570425,Flop
88000000,en,24.100863,108539911,144.0,Cinderella Man,7.3,616,20539911,23.340807954545454,Hit
90000000,en,3.593349,16178959,110.0,The Nutcracker: The Untold Story,5.4,50,-73821041,-82.02337888888889,Flop
87000000,en,14.824166,148336445,141.0,Seabiscuit,6.7,216,61336445,70.50166091954023,Flop
92000000,en,32.079995,494471524,113.0,Twister,6.1,950,402471524,437.4690478260869,Flop
90000000,en,57.739713,429632142,143.0,Cast Away,7.5,3218,339632142,377.3690466666667,Hit
100000000,en,37.272385,384335608,108.0,Happy Feet,5.9,1410,284335608,284.335608,Flop
75000000,en,53.213931,288500217,108.0,The Bourne Supremacy,7.2,2825,213500217,284.666956,Hit
85000000,en,36.38795,315156409,124.0,Air Force One,6.2,840,230156409,270.77224588235293,Flop
85000000,en,60.929352,450717150,116.0,Ocean's Eleven,7.2,3783,365717150,430.2554705882353,Hit
75000000,en,36.605246,132274484,110.0,The Three Musketeers,5.6,924,57274484,76.36597866666666,Flop
85000000,en,56.257411,358375603,91.0,Hotel Transylvania,6.8,2566,273375603,321.61835647058825,Flop
85000000,en,29.21998,340487652,107.0,Enchanted,6.6,1449,255487652,300.57370823529413,Flop
85000000,en,34.773106,208076205,115.0,Safe House,6.3,1345,123076205,144.79553529411763,Flop
85000000,en,9.895061,183611771,100.0,102 Dalmatians,5.1,313,98611771,116.01384823529412,Flop
75000000,en,36.743324,152930623,104.0,Tower Heist,5.8,932,77930623,103.90749733333334,Flop
85000000,en,44.967453,194168700,136.0,The Holiday,6.7,1225,109168700,128.43376470588234,Flop
90000000,en,41.207568,250649836,132.0,Enemy of the State,6.7,1240,160649836,178.49981777777776,Flop
85000000,en,16.479851,219103655,121.0,It's Complicated,6.2,360,134103655,157.76900588235293,Flop
85000000,en,42.069993,311312624,122.0,Ocean's Thirteen,6.5,1999,226312624,266.25014588235297,Flop
85000000,en,26.61951,197309027,83.0,Open Season,6.1,656,112309027,132.12826705882352,Flop
85000000,en,80.316463,288747895,139.0,Divergent,6.9,4663,203747895,239.70340588235294,Flop
68000000,en,41.273567,96976270,131.0,Enemy at the Gates,7.2,999,28976270,42.61216176470588,Hit
85000000,en,24.107835,80916492,104.0,The Rundown,6.4,514,-4083508,-4.804127058823529,Flop
85000000,en,32.044191,137298489,130.0,Last Action Hero,6.1,712,52298489,61.527634117647054,Flop
85000000,en,16.595874,162242962,145.0,Memoirs of a Geisha,7.3,652,77242962,90.87407294117648,Hit
85000000,en,8.282876,158468292,104.0,The Fast and the Furious: Tokyo Drift,6.1,1705,73468292,86.43328470588236,Flop
90000000,en,36.069611,142940100,178.0,Meet Joe Black,6.9,1147,52940100,58.82233333333333,Flop
85000000,en,18.827753,78382433,108.0,Collateral Damage,5.5,427,-6617567,-7.78537294117647,Flop
85000000,en,48.126297,183018522,106.0,Mirror Mirror,5.5,1114,98018522,115.31590823529412,Flop
60000000,en,38.885195,47664559,112.0,Scott Pilgrim vs. the World,7.2,2126,-12335441,-20.559068333333332,Hit
60000000,en,29.211255,74208267,136.0,The Core,5.4,516,14208267,23.680445,Flop
84000000,en,17.783361,123307945,106.0,Nutty Professor II: The Klumps,4.7,332,39307945,46.79517261904762,Flop
84000000,en,31.435539,275650703,88.0,Scooby-Doo,5.4,820,191650703,228.1555988095238,Flop
50000000,en,57.673932,41037742,95.0,Dredd,6.6,1940,-8962258,-17.924515999999997,Flop
82500000,en,41.176631,237681299,107.0,Click,6.0,2104,155181299,188.09854424242425,Flop
8000000,en,13.661289,21028755,120.0,Creepshow,6.7,226,13028755,162.8594375,Flop
85000000,en,11.77398,112483764,82.0,Cats & Dogs 2 : The Revenge of Kitty Galore,4.9,119,27483764,32.33384,Flop
85000000,en,21.218,222231186,88.0,Jumper,5.9,1799,137231186,161.44845411764706,Flop
85000000,en,58.57976,160388063,120.0,Hellboy II: The Golden Army,6.5,1527,75388063,88.69183882352941,Flop
65000000,en,51.970905,84785914,157.0,Zodiac,7.3,2023,19785914,30.439867692307693,Hit
82000000,en,18.447479,96085477,123.0,The 6th Day,5.7,595,14085477,17.177410975609757,Flop
80000000,en,109.684788,484572835,101.0,Bruce Almighty,6.4,3012,404572835,505.71604375000004,Flop
80000000,en,77.580661,274470394,103.0,The Expendables,6.0,2926,194470394,243.0879925,Flop
80000000,en,75.290998,457696359,110.0,Mission: Impossible,6.7,2631,377696359,472.12044875,Flop
75000000,en,68.550698,691210692,142.0,The Hunger Games,6.9,9455,616210692,821.614256,Flop
80000000,en,58.040149,254455986,102.0,The Hangover Part II,6.2,3739,174455986,218.0699825,Flop
80000000,en,59.113174,280000000,126.0,Batman Returns,6.6,1673,200000000,250.0,Flop
80000000,en,36.32705,343397247,83.0,Over the Hedge,6.3,1074,263397247,329.24655875,Flop
80000000,en,55.659988,145771527,85.0,Lilo & Stitch,7.1,1314,65771527,82.21440875,Hit
85000000,en,14.132583,144000000,97.0,Charlotte's Web,5.8,288,59000000,69.41176470588235,Flop
75000000,en,34.070054,140464664,120.0,Deep Impact,5.9,855,65464664,87.28621866666667,Flop
82000000,en,26.065735,190320568,113.0,The Longest Yard,6.2,785,108320568,132.09825365853658,Flop
75000000,en,23.473004,342695435,87.0,Alvin and the Chipmunks: Chipwrecked,5.4,484,267695435,356.9272466666667,Flop
80000000,en,45.589568,246984278,100.0,Grown Ups 2,5.8,1155,166984278,208.73034750000002,Flop
80000000,en,23.496054,230685453,110.0,Get Smart,6.0,1051,150685453,188.35681625,Flop
80000000,en,16.939441,266728738,128.0,Something's Gotta Give,6.3,410,186728738,233.41092250000003,Flop
80000000,en,81.914696,294804195,138.0,Shutter Island,7.8,6336,214804195,268.50524375,Hit
80000000,en,19.500893,163733697,88.0,Four Christmases,5.3,331,83733697,104.66712125,Flop
75000000,en,29.558157,260696994,91.0,Robots,6.0,1333,185696994,247.59599200000002,Flop
80000000,en,46.075037,245676146,138.0,Face/Off,6.8,1583,165676146,207.0951825,Flop
80000000,en,23.531721,212874442,99.0,Bedtime Stories,5.9,901,132874442,166.0930525,Flop
80000000,en,49.078546,181001478,117.0,Road to Perdition,7.3,1077,101001478,126.2518475,Hit
80000000,en,37.02665,214918407,117.0,Just Go with It,6.3,1543,134918407,168.64800875,Flop
75000000,en,45.154631,224012234,115.0,Con Air,6.5,1270,149012234,198.68297866666666,Flop
80000000,en,46.887983,178066569,118.0,Eagle Eye,6.3,1018,98066569,122.58321125,Flop
79000000,en,24.598479,173013509,154.0,Cold Mountain,6.7,533,94013509,119.0044417721519,Flop
80000000,en,32.363538,157107755,118.0,The Book of Eli,6.6,2164,77107755,96.38469375,Flop
80000000,en,11.50396,177977226,93.0,Flubber,5.3,695,97977226,122.4715325,Flop
80000000,en,19.375768,91188905,113.0,The Haunting,5.2,369,11188905,13.98613125,Flop
80000000,en,36.125715,250200000,88.0,Space Jam,6.5,1288,170200000,212.75,Flop
80000000,en,41.890722,233093859,104.0,The Day the Earth Stood Still,5.2,1043,153093859,191.36732375,Flop
75000000,en,22.179658,136982834,135.0,Conspiracy Theory,6.5,431,61982834,82.64377866666666,Flop
68000000,en,139.575085,211817906,135.0,Fury,7.4,3946,143817906,211.49692058823527,Hit
70000000,en,18.264635,164000000,98.0,Six Days Seven Nights,5.6,332,94000000,134.28571428571428,Flop
80000000,en,11.187696,201584141,80.0,Yogi Bear,5.2,220,121584141,151.98017625,Flop
80000000,en,41.670544,122563539,83.0,Spirit: Stallion of the Cimarron,7.4,831,42563539,53.20442375,Hit
80000000,en,27.46264,169852759,102.0,Zookeeper,5.3,498,89852759,112.31594874999999,Flop
80000000,en,17.455024,136159423,130.0,Lost in Space,5.0,388,56159423,70.19927875,Flop
80000000,en,21.394281,96105964,129.0,The Manchurian Candidate,6.2,393,16105964,20.132455,Flop
80000000,en,61.692197,473226958,89.0,Hotel Transylvania 2,6.7,1497,393226958,491.53369749999996,Flop
80000000,en,14.530946,90874570,74.0,Fantasia 2000,7.0,292,10874570,13.593212499999998,Hit
80000000,en,25.978555,123729176,96.0,The Time Machine,5.8,631,43729176,54.66147,Flop
102000000,en,36.788745,147080413,99.0,Swordfish,6.1,932,45080413,44.19648333333333,Flop
75000000,en,31.054334,142400065,129.0,The Legend of Zorro,5.9,893,67400065,89.86675333333334,Flop
85000000,en,21.891078,71485043,113.0,What Dreams May Come,6.8,577,-13514957,-15.899949411764705,Flop
88000000,en,40.138009,105316267,118.0,The Brothers Grimm,5.6,818,17316267,19.677576136363637,Flop
70000000,en,44.090535,101371017,106.0,Mars Attacks!,6.1,1509,31371017,44.81573857142857,Flop
80000000,en,36.664991,122444772,89.0,Surrogates,5.9,1195,42444772,53.05596500000001,Flop
80000000,en,18.26121,34566746,145.0,Thirteen Days,6.9,189,-45433254,-56.79156749999999,Flop
80000000,en,16.681269,159212469,115.0,Daylight,5.8,378,79212469,99.01558625,Flop
80000000,en,10.088006,126546518,87.0,Walking With Dinosaurs,5.2,133,46546518,58.1831475,Flop
44000000,en,7.89147,21400000,118.0,Battlefield Earth,3.0,255,-22600000,-51.36363636363637,Flop
